year,tif_number,revenue_interest,interest_other,property_tax,sales_tax,rent,miscellaneous,other,land,liquor,reimbursed,total_revenue,bond_issuance_costs,capital_projects,principle_retirement,expenditures_interest,economic_dev,total_expenditures,transfers_in,transfers_out,surplus,tax_liability,debt_plus_bond_refund,escrow_agent,sum_all_finance,begin_balance,end_balance,flags
2009,28,0,0,1128982,0,0,0,0,0,0,0,1129756,0,0,565000,524911,67278,1157189,0,0,0,0,0,0,0,1841932,1814499,"Revenue checksum fails|field ""interest"" had no value attached|Checksum failed"
2009,29,39220,0,661037,0,0,0,0,0,0,0,700257,0,0,0,0,331249,331249,0,-195000,0,0,0,0,174008,1800031,0,End of year balance has no value|Total of other finances did not match anything. Guessing total by adding individual
2009,30,36908,0,15881045,0,0,91664,0,0,0,0,16009617,0,0,3000000,3105672,1812415,7918087,46644,-2500000,0,0,0,0,5638174,43112043,48750217,
2009,31,107868,0,55324164,0,1875,0,0,0,0,0,55433907,0,0,7250000,2292791,27174374,36717165,0,0,0,0,0,0,0,104518122,123234864,
2009,32,280697,0,11552733,0,0,20,0,0,0,0,11833450,0,0,1145000,219000,237227,1601227,0,-4220475,0,0,0,0,6011748,44925768,50937516,Total of other finances did not match anything. Guessing total by adding individual
2009,33,30086,0,4408414,0,0,0,0,0,0,0,4438500,0,0,0,0,1181701,1181701,180604,0,0,0,0,0,3437403,21492979,24930382,Total of other finances did not match anything. Guessing total by adding individual
2009,34,31403,0,5644633,0,0,0,0,0,0,0,5676036,0,0,0,0,3375320,3375320,2500000,0,0,0,0,0,4800716,22854256,27654972,Total of other finances did not match anything. Guessing total by adding individual
2009,35,2800,0,1136170,0,0,0,0,0,0,0,1138970,0,0,0,0,1359185,1359185,0,0,0,0,0,0,0,1765313,1545098,
2009,36,7320,0,2834233,0,0,0,0,0,0,0,2841553,0,0,535000,280575,147342,962917,0,0,0,0,0,0,0,8060602,9939238,
2009,37,472671,0,10664963,0,0,853555,0,0,0,0,11991189,0,0,0,0,4139508,4139508,0,-4115000,0,0,0,0,3736681,23542338,27279019,Total of other finances did not match anything. Guessing total by adding individual
2009,38,12096,0,2592384,0,0,0,0,0,0,0,2604480,0,0,0,0,98604,98604,0,0,0,0,0,0,0,7208294,9714170,Revenues after expenditure checksum failed
2009,39,2699,0,1555331,0,0,0,0,0,0,0,1558030,0,0,0,0,3250648,3250648,0,0,0,0,0,0,0,4017488,2324870,
2009,40,107465,0,962627,0,0,0,0,0,0,0,1070092,0,0,0,0,222663,222663,0,0,0,0,0,0,0,5549296,6396725,
2009,42,3272,0,916137,0,0,0,0,0,0,0,919409,0,0,425000,249938,27943,702881,0,0,0,0,0,0,0,2014127,2230655,
2009,43,15356,0,2041771,0,0,0,0,0,0,0,2057127,0,0,0,0,261004,261004,0,0,0,0,0,0,0,11173689,12969812,
2009,44,1703,0,2228680,0,0,0,0,0,0,0,2230383,0,0,1315000,243105,55318,1613423,0,0,0,0,0,0,0,4408438,5025398,
2009,45,6876,0,2074001,0,0,0,0,0,0,0,2080877,0,0,430000,218619,45211,693830,0,0,0,0,0,0,0,7700271,9087318,
2009,46,149,0,92731,0,0,0,0,0,0,0,92880,0,0,0,0,45465,45465,0,0,0,0,0,0,0,129106,176521,Revenues after expenditure checksum failed
2009,47,1559,0,530979,0,0,0,0,0,0,0,532538,0,0,0,0,794330,794330,0,0,0,0,0,0,0,1494101,1232309,
2009,48,20410,0,7471271,0,0,0,0,0,0,0,7491681,0,0,0,0,915172,915172,0,0,0,0,0,0,0,12316463,18892972,
2009,49,349,0,350367,0,0,0,0,0,0,0,350716,0,0,0,0,337260,337260,0,0,0,0,0,0,0,380325,393781,
2009,50,194,0,38103,0,0,0,0,0,0,0,38297,0,0,0,0,3460,3460,0,0,0,0,0,0,0,120193,155030,
2009,52,66376,0,17493350,0,0,0,0,0,0,0,17559726,0,0,0,0,9583908,9583908,0,-3058845,0,0,0,0,4916973,44821059,49738032,Total of other finances did not match anything. Guessing total by adding individual
2009,53,335058,0,12273425,0,0,0,0,0,0,0,12608483,0,0,2625000,2326624,3048128,7999752,0,0,0,0,0,0,0,47305646,51914377,
2009,54,9744,0,2456956,0,0,0,0,0,0,0,2466697,0,0,0,0,585496,585496,0,-725660,0,0,0,0,1155541,6283868,7439409,Total of other finances did not match anything. Guessing total by adding individual|Revenue checksum fails|Checksum failed
2009,55,9023,0,2899227,0,0,0,0,0,0,0,2908250,0,0,0,0,1002651,1002651,0,-671680,0,0,0,0,1233919,6325379,7559298,Total of other finances did not match anything. Guessing total by adding individual
2009,56,4438,0,922723,0,0,0,0,0,0,0,927161,0,0,0,0,109999,109999,0,0,0,0,0,0,0,2950714,3167873,
2009,57,3077,0,998254,0,0,0,0,0,0,0,4001331,0,0,0,0,396664,396664,0,0,0,0,0,0,0,2193120,2797787,Revenue checksum fails|Revenues after expenditure checksum failed|Checksum failed
2009,58,15263,0,3263305,0,0,0,0,0,0,0,3278568,0,0,0,0,215381,215381,0,-120000,0,0,0,0,2943187,10317207,13260394,Total of other finances did not match anything. Guessing total by adding individual
2009,59,81792,0,7255879,0,0,0,0,0,0,0,7337671,0,0,0,0,157649,157649,0,0,0,0,0,0,0,59270855,66450877,
2009,60,618261,0,3591832,0,0,0,0,0,0,0,4210093,0,0,1950000,2879250,34403291,39232541,3400487,0,0,0,0,0,-31621961,80173572,0,End of year balance has no value|Total of other finances did not match anything. Guessing total by adding individual
2009,61,25399,0,4251688,0,0,0,0,0,0,0,4277087,0,0,0,0,226053,226053,0,0,0,0,0,0,0,0,21486499,Beginning of year balance has no value
2009,62,1898,0,1729425,0,0,0,0,0,0,0,1731323,0,0,0,0,2371078,2371078,0,0,0,0,0,0,0,2754900,2115145,
2009,63,60516,0,19659528,0,0,0,0,0,0,0,19720044,0,0,0,0,5627663,5627663,91731,0,0,0,0,0,14184112,40566589,54750701,Total of other finances did not match anything. Guessing total by adding individual
2009,64,21825,0,7252088,0,0,0,0,0,0,0,7273913,0,0,0,0,2846649,2846649,0,-2600923,0,0,0,0,1826341,14718481,16544822,Total of other finances did not match anything. Guessing total by adding individual
2009,65,11466,0,3151470,0,0,0,0,0,0,0,3162936,0,0,0,0,75804,75804,0,-1013463,0,0,0,0,2073669,7354260,9427929,Total of other finances did not match anything. Guessing total by adding individual
2009,66,2908,0,791179,0,0,0,0,0,0,0,794087,0,0,0,0,378247,378247,0,0,0,0,0,0,0,1986720,2402560,
2009,67,1637,0,293183,0,0,0,0,0,0,0,294820,0,0,0,0,196342,196342,0,0,0,0,0,0,0,1206830,1305308,
2009,68,9365,0,4701999,0,0,0,0,0,0,0,4711364,0,0,0,0,79424,79424,0,0,0,0,0,0,0,4641372,9273312,
2009,69,12206,0,3387282,0,0,5775,0,0,0,0,3405263,0,0,796806,60246,957610,1814662,0,-802383,0,0,0,0,788218,7998096,8786314,"Total of other finances did not match anything. Guessing total by adding individual|field ""total_revenue"" had no value attached|Total revenue did not match. Guessing total by adding individual"
2009,70,9312,0,2467641,0,0,0,0,0,0,0,2476953,0,0,0,0,820283,820283,2000000,0,0,0,0,0,3656670,5953896,9610566,Total of other finances did not match anything. Guessing total by adding individual
2009,71,10154,0,2738239,0,0,0,0,0,0,0,2748393,0,0,180000,251978,246132,678110,303656,0,0,0,0,0,2373939,7654585,10028524,Total of other finances did not match anything. Guessing total by adding individual
2009,72,8115,0,1109711,0,0,0,0,0,0,0,1117826,0,0,0,0,4660538,4660538,4310000,0,0,0,0,0,767288,1640133,2407421,Total of other finances did not match anything. Guessing total by adding individual
2009,73,2616,0,0,0,0,0,0,0,0,0,632470,0,0,0,0,39214,39214,0,0,0,0,0,0,0,1754052,2347308,"Revenue checksum fails|field ""property_tax"" had no value attached|Checksum failed"
2009,74,7664,0,2093049,0,0,0,0,0,0,0,2100713,0,0,0,0,830320,830320,0,0,0,0,0,0,0,5618045,6888438,
2009,75,34020,0,2011507,0,0,0,0,0,0,0,2045527,0,0,1018051,2282798,9799033,13099882,2105844,0,0,0,0,0,-8948511,15026982,6078471,Total of other finances did not match anything. Guessing total by adding individual
2009,76,12422,0,2998749,0,0,0,0,0,0,0,3011171,0,0,0,0,1886657,1886657,0,-379339,0,0,0,0,745175,8792617,9537792,Total of other finances did not match anything. Guessing total by adding individual
2009,77,218922,0,2991817,0,0,0,0,0,0,0,3210739,0,0,705000,1314780,11174780,13194560,1205798,0,0,0,0,0,-8778023,39932687,31154664,Total of other finances did not match anything. Guessing total by adding individual
2009,78,1021,0,185145,0,0,0,0,0,0,0,186166,0,0,0,0,4687,4687,0,0,0,0,0,0,0,699377,880856,
2009,79,2269,0,564873,0,0,0,0,0,0,0,567142,0,0,0,0,293374,293374,0,0,0,0,0,0,0,1367730,1641498,
2009,81,13260,0,3410246,0,0,0,0,0,0,0,3423506,0,0,0,0,3588686,3588686,0,-211642,0,0,0,0,-376822,9965639,9588817,Total of other finances did not match anything. Guessing total by adding individual
2009,82,4681,0,1380889,0,0,0,0,0,0,0,1385570,0,0,0,0,327570,327570,0,0,0,0,0,0,0,2929400,3987400,
2009,83,9546,0,1176593,0,0,0,0,0,0,0,1186139,0,0,0,0,4114351,4114351,0,0,0,0,0,0,0,7264311,4336099,
2009,84,16210,0,4785633,0,0,0,0,0,0,0,4801843,0,0,0,0,1292959,1292959,0,-3205798,0,0,0,0,303086,11440149,11743235,Total of other finances did not match anything. Guessing total by adding individual
2009,85,21604,0,6387660,0,0,0,0,0,0,0,6409264,0,0,0,0,637945,637945,0,0,0,0,0,0,0,14127560,19898879,
2009,86,145821,0,14329169,0,0,132,0,0,0,0,14475122,0,0,3525000,1348688,23985572,28859260,4220475,0,0,0,0,0,-10163663,51138958,40975295,Total of other finances did not match anything. Guessing total by adding individual
2009,87,24269,0,6436495,0,173735,0,0,0,0,0,6634499,0,0,195000,393610,6199857,6788467,52044,0,0,0,0,0,-101924,17789322,17687398,Total of other finances did not match anything. Guessing total by adding individual
2009,88,12624,0,6932372,0,0,0,0,0,0,0,6944996,0,0,600000,1877920,19204533,21682453,0,0,0,0,0,0,0,29540108,14802651,
2009,89,5522,0,1801602,0,0,0,0,0,0,0,1807124,0,0,0,0,51492,51492,0,-729070,0,0,0,0,1026562,2657886,3684448,Total of other finances did not match anything. Guessing total by adding individual
2009,90,937,0,575670,0,0,0,0,0,0,0,576607,0,0,0,0,339561,339561,0,0,0,0,0,0,0,475272,712318,
2009,91,5804,0,1228588,0,0,0,0,0,0,0,1234392,0,0,0,0,639448,639448,0,0,0,0,0,0,0,4234904,34829848,
2009,92,9794,0,2180592,0,0,0,0,0,0,0,2190386,0,0,0,0,146849,146849,0,0,0,0,0,0,0,6889013,8932550,
2009,93,3638,0,984934,0,0,0,0,0,0,0,988569,0,0,0,0,279216,279216,0,0,0,0,0,0,0,2367132,3076485,Revenue checksum fails|Checksum failed
2009,94,28586,0,11673687,0,0,0,0,0,0,0,11702273,0,0,0,0,6818332,6818332,0,0,0,0,0,0,0,22008577,26892518,
2009,95,269301,0,14414560,0,0,24000,0,0,0,0,14707861,0,0,1725000,1558500,10729055,14012555,0,-1946989,0,0,0,0,-1251683,40158582,38906899,Total of other finances did not match anything. Guessing total by adding individual
2009,96,6227,0,869079,0,0,0,0,0,0,0,875306,0,0,0,0,20527,20527,0,0,0,0,0,0,0,4155697,5010476,
2009,97,113417,0,823055,0,0,0,0,0,0,0,936472,0,0,450000,1343875,25254681,27048556,1518151,0,0,0,0,0,-24593933,29142404,4548471,Total of other finances did not match anything. Guessing total by adding individual
2009,98,9288,0,2212427,0,0,0,0,0,0,0,2221715,0,0,0,0,64070,64070,0,-789081,0,0,0,0,1368564,6028504,7397068,Total of other finances did not match anything. Guessing total by adding individual
2009,99,2694,0,908401,0,0,0,0,0,0,0,911095,0,0,0,0,2639061,2639061,0,0,0,0,0,0,0,3566680,1838714,
2009,100,3296,0,1527719,0,0,0,0,0,0,0,1531015,0,0,0,0,1238345,1238345,0,0,0,0,0,0,0,1250485,1543155,
2009,101,11317,0,5012587,0,0,0,0,0,0,0,5023904,0,0,0,0,556792,556792,0,0,0,0,0,0,0,7293532,11760644,
2009,102,601,0,382895,0,0,0,0,0,0,0,383496,0,0,0,0,273360,273360,0,0,0,0,0,0,0,494767,604903,
2009,103,22426,0,4128858,0,0,0,0,0,0,0,4151284,0,0,0,0,3329865,3329865,0,0,0,0,0,0,0,15752773,16574192,
2009,104,28324,0,11113970,0,0,0,0,1756557,0,0,12898851,0,0,0,0,7653459,7653459,0,-84225,0,0,0,0,5161167,18269587,23430754,Total of other finances did not match anything. Guessing total by adding individual
2009,105,4252,0,834373,0,0,0,0,0,0,0,838625,0,0,0,0,449065,449065,0,0,0,0,0,0,0,2969150,3358710,
2009,106,23752,0,4881547,0,0,0,0,0,0,0,4905299,0,0,0,0,364076,364076,0,0,0,0,0,0,0,15910473,20451696,
2009,107,5370,0,1369544,0,0,0,0,0,0,0,1374914,0,0,693403,68695,54905,817003,0,0,0,0,0,0,0,3519671,4077582,
2009,108,8375,0,2813315,0,0,0,0,0,0,0,2821690,0,0,539702,29250,444901,1013853,0,0,0,0,0,0,0,4963786,6771623,
2009,109,5512,0,3281784,0,0,0,0,0,0,0,3287296,0,0,0,0,1088167,1088167,0,-1000000,0,0,0,0,1199129,4012167,5211296,Total of other finances did not match anything. Guessing total by adding individual
2009,110,23421,0,6290712,0,0,0,0,0,0,0,6314133,0,0,0,0,976179,976179,0,0,0,0,0,0,0,15460346,20798300,
2009,111,1009,0,175776,0,0,0,0,0,0,0,176785,0,0,0,0,5663,5663,0,0,0,0,0,0,0,674399,845521,
2009,112,6444,0,1349629,0,0,0,0,0,0,0,1356073,0,0,0,0,59535,59535,0,0,0,0,0,0,0,4263237,5559775,
2009,114,3402,0,624946,0,0,0,0,0,0,0,628348,0,0,100000,48858,108776,257634,0,0,0,0,0,0,0,2404054,2774768,
2009,115,21961,0,6385328,0,0,0,0,0,0,0,6407289,0,0,3620000,3301104,8767875,15688979,6211282,0,0,0,0,0,-3070408,28486516,25416108,Total of other finances did not match anything. Guessing total by adding individual
2009,116,6929,0,1568049,0,0,0,0,0,0,0,1574978,0,0,0,0,706666,706666,0,0,0,0,0,0,0,5090791,5959103,
2009,117,12768,0,3133417,0,0,0,0,0,0,0,3146185,0,0,0,0,523958,523958,0,0,0,0,0,0,0,8414854,11037081,
2009,118,31577,0,8146598,0,0,0,0,0,0,0,8178175,0,0,0,0,164957,164957,0,-1500000,0,0,0,0,6513218,21218370,27731588,Total of other finances did not match anything. Guessing total by adding individual
2009,119,389,0,116996,0,0,0,0,0,0,0,117385,0,0,0,0,56320,56320,0,0,0,0,0,0,0,294758,355823,
2009,120,140,0,162939,0,0,0,0,0,0,0,163079,0,0,0,0,146410,146410,0,0,0,0,0,0,0,157688,174357,
2009,121,14087,0,3207383,0,0,0,0,0,0,0,3221470,0,0,0,0,286091,286091,0,0,0,0,0,0,0,8869807,11805186,
2009,122,419,0,445352,0,0,0,0,0,0,0,445771,0,0,0,0,485904,485904,0,0,0,0,0,0,0,417584,377451,
2009,123,3031,0,700307,0,0,0,0,0,0,0,703338,0,0,0,0,14275,14275,0,-375884,0,0,0,0,313179,1859654,2172833,Total of other finances did not match anything. Guessing total by adding individual
2009,124,414,0,295057,0,0,0,0,0,0,0,295471,0,0,0,0,246370,246370,0,0,0,0,0,0,0,306565,355666,
2009,125,3361,0,1114477,0,0,0,0,0,0,0,1117838,0,0,100000,58000,288029,446029,0,0,0,0,0,0,0,2221840,2893649,
2009,126,652,0,734981,0,0,0,0,0,0,0,735633,0,0,0,0,1253718,1253718,671680,0,0,0,0,0,153595,865870,1019465,Total of other finances did not match anything. Guessing total by adding individual
2009,127,7328,0,1917166,0,0,0,0,0,0,0,1924494,0,0,0,0,250250,250250,0,-1285481,0,0,0,0,388763,4861561,5250324,Total of other finances did not match anything. Guessing total by adding individual
2009,128,9315,0,1738875,0,0,0,0,0,0,0,1748190,0,0,0,0,124474,124474,0,0,0,0,0,0,0,6500994,0,End of year balance has no value
2009,129,2083,0,2378649,0,0,0,0,0,0,0,2380732,0,0,0,0,59294,59294,0,0,0,0,0,0,0,1913607,4235045,
2009,130,5200,0,0,0,0,0,0,0,0,0,5200,0,0,0,0,4275,4275,0,0,0,0,0,0,0,3832285,3833210,"field ""property_tax"" had no value attached"
2009,131,2246,0,712701,0,0,0,0,0,0,0,714947,0,0,0,0,258960,258960,0,0,0,0,0,0,0,1408214,1864201,
2009,133,260,0,401291,0,0,0,0,0,0,0,401551,0,0,0,0,14073,14073,0,0,0,0,0,0,0,149521,536999,
2009,134,1523,0,492560,0,0,0,0,0,0,0,494083,0,0,267000,19357,49227,335584,0,0,0,0,0,0,0,983514,1142013,
2009,135,522,0,307247,0,0,0,0,0,0,0,307769,0,0,0,0,8032,8032,0,0,0,0,0,0,0,263374,563111,
2009,136,5706,0,1754378,0,0,0,0,0,0,0,1760084,0,0,0,0,575244,575244,0,0,0,0,0,0,0,3905075,5089915,
2009,137,779,0,82403,0,0,0,0,0,0,0,83182,0,0,0,0,3949,3949,0,0,0,0,0,0,0,125321,204554,
2009,138,812,0,522995,0,0,0,0,0,0,0,523807,0,0,0,0,431100,431100,0,0,0,0,0,0,0,671028,763735,
2009,139,2191,0,867091,0,0,0,0,0,0,0,869282,0,0,0,0,215419,215419,0,0,0,0,0,0,0,1500283,2154146,Revenues after expenditure checksum failed
2009,140,251,0,287477,0,0,0,0,0,0,0,287728,0,0,0,0,7883,7883,0,0,0,0,0,0,0,160592,440437,
2009,141,93,0,185668,0,0,0,0,0,0,0,185761,0,0,0,0,6222,6222,0,0,0,0,0,0,0,55863,235402,
2009,142,3606,0,1966880,0,0,0,0,0,0,0,1970486,0,0,0,0,65976,65976,0,0,0,0,0,0,0,1728062,3632572,
2009,144,2535,0,905738,0,0,0,0,0,0,0,908273,0,0,120000,74400,673444,867844,0,0,0,0,0,0,0,1777311,1817740,
2009,145,1392,0,951101,0,0,0,0,0,0,0,952493,0,0,0,0,133053,133053,0,0,0,0,0,0,0,739864,1559304,
2009,146,22627,0,802610,0,0,0,0,0,0,0,825237,0,0,120000,292563,7682889,8095452,379339,0,0,0,0,0,-6890876,8645560,1754684,Total of other finances did not match anything. Guessing total by adding individual
2009,147,47081,0,26592131,0,0,0,0,0,0,0,26639212,0,0,0,0,1899583,1899583,0,0,0,0,0,0,0,26802911,51542540,
2009,148,521,0,357998,0,0,0,0,0,0,0,358519,0,0,0,0,8363,8363,0,0,0,0,0,0,0,258532,608688,
2009,149,1616,0,1156179,0,0,0,0,0,0,0,1157795,0,0,0,0,367162,367162,0,0,0,0,0,0,0,891388,1682021,
2009,150,2814,0,1775830,0,0,0,0,0,0,0,1778644,0,0,0,0,32650,32650,0,0,0,0,0,0,0,1171506,32917500,
2009,151,569,0,255810,0,0,0,0,0,0,0,256379,0,0,0,0,7244,7244,0,0,0,0,0,0,0,250278,499413,
2009,152,1141,0,850376,0,0,0,0,0,0,0,851517,0,0,0,0,16716,16716,0,-2500,0,0,0,0,832301,588204,1420505,Total of other finances did not match anything. Guessing total by adding individual
2009,153,734,0,523537,0,0,0,0,0,0,0,524271,0,0,0,0,11895,11895,0,0,0,0,0,0,0,385551,897927,
2009,154,911,0,132068,0,0,0,0,0,0,0,132979,0,0,0,0,1751044,1751044,1500000,0,0,0,0,0,-118065,567954,449889,Total of other finances did not match anything. Guessing total by adding individual
2009,155,944,0,520652,0,0,0,0,0,0,0,521596,0,0,0,0,173809,173809,0,0,0,0,0,0,0,451220,799007,
2009,156,2127,0,1128712,0,0,0,0,0,0,0,1130839,0,0,0,0,45518,45518,0,0,0,0,0,0,0,1034363,2119684,
2009,158,3,0,28269,0,0,0,0,0,0,0,28272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beginning of year balance has no value|End of year balance has no value|Revenues after expenditure checksum failed|field ""sales_tax"" had no value attached|field ""interest"" had no value attached|field ""total_expenditures"" had no value attached|Total expenditures did not match. Guessing total by adding individual"
2009,161,450,0,1568773,0,0,0,0,0,0,0,1569223,0,0,0,0,24247,24247,0,0,0,0,0,0,0,0,1544976,Beginning of year balance has no value
2010,1,92901,0,4702898,0,0,0,0,0,0,0,4795799,0,0,0,0,801061,801061,0,0,0,0,0,0,0,15391369,19386107,
2010,2,615,0,167445,0,0,0,0,0,0,0,168060,0,0,0,0,73934,73934,0,0,0,0,0,0,0,628948,723077,Revenues after expenditure checksum failed
2010,4,1656,0,411313,0,0,0,0,0,0,0,412969,0,0,0,0,89236,89236,0,0,0,0,0,0,0,1581177,1904910,
2010,5,3098,0,183245,0,0,0,0,0,0,0,186343,0,0,0,0,6108,6108,0,0,0,0,0,0,0,3210755,3390990,
2010,6,2108,0,102840,0,0,0,0,0,0,0,104948,0,0,0,0,7881,7881,0,0,0,0,0,0,0,2272895,2369962,
2010,7,4084,0,0,0,0,0,0,0,0,0,4084,0,0,0,0,2778,2778,0,0,0,0,0,0,0,429018,427324,Revenues after expenditure checksum failed
2010,8,26941,0,957083,0,0,0,0,0,0,0,984024,0,0,0,0,3004199,3004199,0,0,0,0,0,0,0,3850530,1830355,
2010,9,4402,0,921071,0,0,0,0,0,0,0,925473,0,0,260000,70408,269880,600288,0,0,0,0,0,0,0,4356302,4681487,
2010,10,1103,0,714902,0,0,0,0,0,0,0,716005,0,0,0,0,1271785,1271785,0,0,0,0,0,0,0,1081978,526198,
2010,11,9417,0,1561081,0,0,0,0,0,0,0,1570498,0,0,0,0,153257,153257,0,0,0,0,0,0,0,9219391,10636632,
2010,13,1094,0,2100457,0,0,97,0,0,0,0,2101648,0,0,0,0,714494,714494,0,-700000,0,0,0,0,687154,7367669,8054823,Total of other finances did not match anything. Guessing total by adding individual
2010,15,23105,0,926986,1409309,0,0,0,0,0,0,2359400,0,0,1645000,459497,4781730,6886227,0,0,0,0,0,0,0,12758563,8231736,
2010,16,55584,0,2172889,0,0,0,0,0,0,0,2228473,0,0,0,0,482521,482521,0,0,0,0,0,0,0,12913317,0,End of year balance has no value
2010,17,1547,0,169647,0,0,0,0,0,0,0,171194,0,0,0,0,4929,4929,0,0,0,0,0,0,0,1561829,1728094,
2010,18,222,0,241544,0,0,0,0,0,0,0,241766,0,0,270000,23625,13270,306895,0,0,0,0,0,0,0,309711,244582,
2010,19,1314,0,169109,0,0,0,0,0,0,0,170423,0,0,0,0,5838,5838,0,0,0,0,0,0,0,1305271,1469856,
2010,21,70841,0,536673,0,0,0,0,0,0,0,607514,0,0,0,0,1115696,1115696,0,0,0,0,0,0,0,5937810,5429628,
2010,23,5307,0,3735089,0,0,0,0,0,0,0,3740396,0,0,775000,1092729,1918651,3786380,0,0,0,0,0,0,0,10217084,10171100,
2010,24,4097,0,550696,0,0,0,0,0,0,0,554793,0,0,0,0,248466,248466,0,0,0,0,0,0,0,4163103,4469430,
2010,25,2243,0,246543,0,0,0,0,0,0,0,248786,0,0,0,0,7107,7107,0,0,0,0,0,0,0,2287149,2928828,
2010,26,50386,0,1320911,0,0,0,0,0,0,0,1371297,0,0,0,0,7323744,7323744,0,0,0,0,0,0,0,9434214,3481767,
2010,27,548,0,628309,0,0,0,0,0,0,0,628857,0,0,465000,165900,98278,729178,62947,0,0,0,0,0,-37374,715294,677920,Total of other finances did not match anything. Guessing total by adding individual
2010,28,393,0,956277,0,0,0,0,0,0,0,956670,0,0,660000,496661,9155,1165816,0,0,0,0,0,0,0,1814499,1605353,
2010,29,44635,0,1295800,0,0,0,0,0,0,0,1340435,0,0,0,0,486238,486238,0,-195000,0,0,0,0,659197,1974039,2633236,Total of other finances did not match anything. Guessing total by adding individual
2010,30,30610,0,15362269,0,0,0,0,0,0,0,15392879,0,0,2900000,220618,7205263,12825881,0,0,0,0,0,0,0,48750217,51317215,Expenditure checksum fails|Checksum failed
2010,31,77948,0,58135468,0,1125,0,0,0,0,0,58214541,0,0,7600000,1950515,9277265,18827780,0,0,0,0,0,0,0,123234864,162621625,
2010,32,315859,0,13372771,0,0,0,0,0,0,0,13688630,0,0,1215000,150300,473694,1838994,0,-8504376,0,0,0,0,3345260,50937516,54282776,Total of other finances did not match anything. Guessing total by adding individual
2010,33,24488,0,4078705,0,0,0,0,0,0,0,4103193,0,0,0,0,1542782,1542782,0,0,0,0,0,0,0,24930382,0,End of year balance has no value
2010,34,27231,0,5305853,0,0,0,0,0,0,0,5333084,0,0,0,0,4073326,4073326,0,0,0,0,0,0,0,27654972,28914730,
2010,35,1729,0,1158853,0,0,0,0,0,0,0,1160582,0,0,0,0,1128845,1128845,0,0,0,0,0,0,0,1545098,1576835,
2010,36,60668,0,2638124,0,0,0,0,0,0,0,2698792,0,0,655000,241788,869873,1766661,0,0,0,0,0,0,0,9939238,10871369,
2010,37,205293,0,11026730,0,0,0,0,0,0,0,11232023,0,0,0,0,9851485,9851485,10000000,-4115000,0,0,0,0,7265538,27279019,34544557,
2010,38,10350,0,2538718,0,0,0,0,0,0,0,2549068,0,0,0,0,293854,293854,0,0,0,0,0,0,0,9714170,11969384,
2010,39,1900,0,931342,0,0,0,0,0,0,0,933242,0,0,0,0,2092673,2092673,0,0,0,0,0,0,0,2324870,0,End of year balance has no value
2010,40,47087,0,1246757,0,0,0,0,0,0,0,1293844,0,0,0,0,300819,300819,0,0,0,0,0,0,0,6396725,7389750,
2010,42,6297,0,771521,0,0,0,0,0,0,0,777818,0,0,530000,217000,385302,1132302,0,0,0,0,0,0,0,2230655,1876171,
2010,43,12943,0,1657286,0,0,0,0,0,0,0,1670229,0,0,0,0,0,0,0,0,0,0,0,0,0,12969812,14346998,"Revenues after expenditure checksum failed|field ""economic_dev"" had no value attached|Total expenditures did not match. Guessing total by adding individual"
